"Story","Title","Result","Date","Stability","Duration (s)"
"As an user, I want to success login and success register, So that i can see my home page","As an user, i cannot register because empty email field","SUCCESS","2023-04-27T21:51:48.51+07:00[Asia/Bangkok]","0.0","52.2"
